EXTERNAL_PERMIT_NMBR,Facility,DesignFlow,Flow_cfs,matched_COMID,geometry,mon_code,mean_dmr_cfs,sd_dmr_cfs,n_obs,low_dmr_cfs,high_dmr_cfs,ratio_dmr_to_design
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",11,1.5116768333333332,0.14828756913567193,6,1.3633892641976613,1.6599644024690052,0.24429166666666666
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",12,1.6253813333333331,0.10685130978451632,6,1.5185300235488168,1.7322326431178494,0.26266666666666666
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",01,1.7197483333333334,0.05396051905482986,6,1.6657878142785036,1.7737088523881632,0.2779166666666667
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",02,1.7532666666666665,0.0696436422558919,6,1.6836230244107746,1.8229103089225585,0.2833333333333333
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",03,1.9311716666666665,0.11757878489194665,6,1.8135928817747198,2.0487504515586132,0.3120833333333333
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",04,2.3772233333333332,0.3419768215342477,6,2.0352465117990857,2.719200154867581,0.38416666666666666
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",05,2.3862475,0.446591597589453,6,1.939655902410547,2.832839097589453,0.38562500000000005
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",06,2.204475,0.3709898241057294,6,1.8334851758942705,2.575464824105729,0.35625
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",07,2.284403333333333,0.166233530271924,6,2.1181698030614093,2.450636863605257,0.36916666666666664
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",08,2.044618333333333,0.08092845789131695,6,1.9636898754420162,2.12554679122465,0.33041666666666664
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",09,1.766158333333333,0.12158147168325716,6,1.644576861650076,1.8877398050165901,0.28541666666666665
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",10,1.7145916666666667,0.5271995029366651,6,1.1873921637300016,2.241791169603332,0.27708333333333335
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",11,1.5116768333333332,0.14828756913567193,6,1.3633892641976613,1.6599644024690052,0.24429166666666666
CO0020826,BLUE RIVER  WWTF,4,6.188,1313461,"c(-106.083889, 39.667778)",12,1.6253813333333331,0.10685130978451632,6,1.5185300235488168,1.7322326431178494,0.26266666666666666
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",01,3.953100666666667,0.4216415594785061,6,3.5314591071881605,4.374742226145173,0.5110666666666667
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",02,4.237233,0.5095959829841676,6,3.727637017015832,4.746828982984168,0.5478000000000001
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",03,6.2274484999999995,1.0886175356713212,6,5.138830964328678,7.316066035671321,0.8051
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",04,7.892794,2.293245583324734,6,5.599548416675266,10.186039583324735,1.0204000000000002
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",05,5.769536499999999,1.2030006554609602,6,4.566535844539039,6.97253715546096,0.7458999999999999
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",06,5.1102566666666664,1.1802844247332362,6,3.92997224193343,6.290541091399903,0.6606666666666667
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",07,4.056234,0.5114495239520709,6,3.544784476047929,4.567683523952071,0.5244
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",08,3.2855701666666666,0.19268297466814918,6,3.0928871919985172,3.478253141334816,0.4247666666666667
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",09,3.3252765,0.24994800055671573,6,3.0753284994432843,3.575224500556716,0.42990000000000006
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",10,3.1690294999999993,0.3369829783966841,6,2.8320465216033153,3.5060124783966833,0.40969999999999995
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",11,3.2022899999999996,0.25433545703027716,6,2.9479545429697227,3.4566254570302766,0.414
CO0020834,STEAMBOAT SPRINGS WWTF,5,7.734999999999999,1358324,"c(-106.914444, 40.497778)",12,3.6109558333333327,0.30103112180465097,6,3.309924711528682,3.9119869551379836,0.46683333333333327
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",01,0.267631,0.011535268544771715,6,0.2560957314552283,0.2791662685447717,0.23698630136986307
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",02,0.25731766666666667,0.016244727731380002,6,0.24107293893528667,0.2735623943980467,0.22785388127853884
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",03,0.23810908333333333,0.05733595381121401,6,0.18077312952211932,0.29544503714454734,0.21084474885844753
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",04,0.21593541666666666,0.06087482675656388,6,0.15506058991010277,0.2768102434232305,0.19121004566210048
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",05,0.18365468333333332,0.09513033285783072,6,0.0885243504755026,0.278785016191164,0.16262557077625572
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",06,0.1941485,0.047349320915932885,6,0.14679917908406712,0.2414978209159329,0.17191780821917813
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",07,0.20098108333333334,0.04489077516641551,6,0.15609030816691782,0.24587185849974885,0.1779680365296804
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",08,0.23424158333333334,0.03576353738994042,6,0.1984780459433929,0.27000512072327376,0.20742009132420094
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",09,0.25112966666666664,0.022538821998202715,6,0.2285908446684639,0.27366848866486937,0.2223744292237443
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",10,0.27794433333333335,0.02599082774877835,6,0.251953505584555,0.3039351610821117,0.24611872146118727
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",11,0.2818118333333333,0.017321334676250175,6,0.26449049865708313,0.2991331680095835,0.24954337899543383
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.991944, 38.621667)",12,0.2776865,0.012558362675922367,6,0.26512813732407764,0.29024486267592237,0.24589041095890415
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",01,0.267631,0.011535268544771715,6,0.2560957314552283,0.2791662685447717,0.23698630136986307
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",02,0.25731766666666667,0.016244727731380002,6,0.24107293893528667,0.2735623943980467,0.22785388127853884
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",03,0.23810908333333333,0.05733595381121401,6,0.18077312952211932,0.29544503714454734,0.21084474885844753
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",04,0.21593541666666666,0.06087482675656388,6,0.15506058991010277,0.2768102434232305,0.19121004566210048
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",05,0.18365468333333332,0.09513033285783072,6,0.0885243504755026,0.278785016191164,0.16262557077625572
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",06,0.1941485,0.047349320915932885,6,0.14679917908406712,0.2414978209159329,0.17191780821917813
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",07,0.20098108333333334,0.04489077516641551,6,0.15609030816691782,0.24587185849974885,0.1779680365296804
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",08,0.23424158333333334,0.03576353738994042,6,0.1984780459433929,0.27000512072327376,0.20742009132420094
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",09,0.25112966666666664,0.022538821998202715,6,0.2285908446684639,0.27366848866486937,0.2223744292237443
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",10,0.27794433333333335,0.02599082774877835,6,0.251953505584555,0.3039351610821117,0.24611872146118727
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",11,0.2818118333333333,0.017321334676250175,6,0.26449049865708313,0.2991331680095835,0.24954337899543383
CO0020907,OLATHE TOWN OF,0.73,1.1293099999999998,9768064,"c(-107.990179, 38.621815)",12,0.2776865,0.012558362675922367,6,0.26512813732407764,0.29024486267592237,0.24589041095890415
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",01,0.65801645,0.04551186185080762,6,0.6125045881491924,0.7035283118508076,0.6076428571428572
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",02,0.6480640833333333,0.052124067742470644,6,0.5959400155908626,0.700188151075804,0.598452380952381
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",03,0.66188395,0.05735417742967813,6,0.6045297725703218,0.7192381274296782,0.6112142857142857
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",04,0.6803190333333332,0.04403705173980959,6,0.6362819815935237,0.7243560850731428,0.6282380952380952
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",05,0.7017707666666666,0.03283500363262756,6,0.668935763034039,0.7346057702992942,0.648047619047619
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",06,0.7001979833333333,0.06308509072512827,6,0.637112892608205,0.7632830740584615,0.646595238095238
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",07,0.65770705,0.05749570718030174,6,0.6002113428196982,0.7152027571803017,0.6073571428571428
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",08,0.6615487666666666,0.04292936614098403,6,0.61861940052568265,0.7044781328076506,0.6109047619047618
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",09,0.6498431333333333,0.053015459025369846,6,0.5968276743079635,0.7028585923587032,0.6000952380952381
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",10,0.6462850333333333,0.04407181903954801,6,0.6022132142937853,0.6903568523728814,0.5968095238095238
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",11,0.6664218166666667,0.037604183332359015,6,0.6288176333343076,0.7040259999990257,0.6154047619047619
CO0020915,W. JEFFERSON COUNTY METRO DIST,0.7,1.0829,188149,"c(-105.335278, 39.662222)",12,0.6831294166666666,0.034143438372924106,6,0.6489859782937425,0.7172728550395907,0.6308333333333332
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",01,2.5345016666666664,0.28948609952235466,6,2.245015567144312,2.823987766189021,0.6553333333333333
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",02,2.489380833333333,0.29678285480156474,6,2.1925979785317686,2.7861636881348977,0.6436666666666667
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",03,2.5035616666666667,0.23016878566970517,6,2.2733928809969615,2.733730452336372,0.6473333333333334
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",04,2.5267666666666666,0.1784534517084684,6,2.348313214958198,2.705220118375135,0.6533333333333333
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",05,2.5809116666666667,0.22786982673593859,6,2.3530418399307282,2.808781493402605,0.6673333333333334
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",06,2.622165,0.28705084196009595,6,2.3351141580399037,2.909215841960096,0.678
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",07,2.6324783333333333,0.27385250171701303,6,2.3586258316163202,2.9063308350503463,0.6806666666666666
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",08,2.668575,0.2964029392398125,6,2.3721720607601875,2.964977939239813,0.6900000000000001
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",09,2.5499716666666665,0.29570234949466784,6,2.2542693171719987,2.8456740161613343,0.6593333333333333
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",10,2.4494166666666666,0.22196440243126075,6,2.227452264235406,2.671381069097927,0.6333333333333333
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",11,2.4855133333333335,0.24237430471621096,6,2.2431390286171227,2.7278876380495443,0.6426666666666667
CO0021067,WIDEFIELD WSD WWTF,2.5,3.8674999999999997,1530031,"c(-104.72446, 38.719312)",12,2.524188333333333,0.2874951503880833,6,2.23669318294525,2.811683483721416,0.6526666666666666
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",01,0.04976183333333334,0.021198228146868,6,0.02856360518646534,0.07096006148020134,0.12714097496706195
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",02,0.041769,0.01910404073749844,5,0.02266495926250156,0.06087304073749844,0.10671936758893281
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",03,0.037128,0.009410033634371347,5,0.027717966365628656,0.04653803363437135,0.09486166007905139
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",04,0.044863,0.00847326796460492,4,0.036389732035395084,0.053336267964604916,0.11462450592885376
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",05,0.09127299999999999,NA,1,NA,NA,0.23320158102766797
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",10,0.063427,NA,1,NA,NA,0.16205533596837945
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",11,0.045894333333333336,0.02960932674569507,3,0.016285006587638266,0.07550366007902841,0.11725955204216075
CO0021075,AVONDALE WWTP,0.253,0.391391,974880,"c(-104.336417, 38.24093)",12,0.03094,0.004375576761982355,4,0.026564423238017644,0.035315576761982354,0.07905138339920949
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",01,0.19155521233333334,0.020970026421998446,6,0.1705851859113349,0.21252523875533177,0.43753945818610135
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",02,0.19099081516666666,0.020269689223926943,6,0.17072112594273972,0.2112605043905936,0.43625029446407543
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",03,0.1991182375,0.02941481020588841,6,0.1697034272941116,0.2285330477058884,0.45481448763250887
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",04,0.20576440733333332,0.02460064920535884,6,0.18116375812797447,0.23036505653869216,0.4699952885747939
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",05,0.2500320701666666,0.03424288634532931,6,0.21578918382133733,0.2842749565119959,0.5711089517078916
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",06,0.30048283416666666,0.03856259668948602,6,0.26192023747718063,0.3390454308561527,0.6863457008244995
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",07,0.32987531849999996,0.035753334552969945,6,0.29412198394703004,0.3656286530529699,0.753482332155477
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",08,0.3139102785,0.026805793617212186,6,0.2871044848827878,0.34071607211721217,0.7170159010600707
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",09,0.28598254533333334,0.01500596081664653,6,0.2709765845166868,0.30098850614997985,0.6532249705535925
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",10,0.23188060349999995,0.014927671590763037,6,0.21695293190923692,0.24680827509076297,0.5296484098939929
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",11,0.18721742433333333,0.018389081740847,6,0.16882834259248633,0.20560650607418032,0.4276313309776208
CO0021113,JULESBURG TOWN OF,0.283,0.43780099999999994,17436310,"c(-102.255, 40.979722)",12,0.2040469795,0.028572994244141114,6,0.1754739852558589,0.23261997374414112,0.46607243816254423
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",01,0.45636499999999997,0.061686321903644085,6,0.3946786780963559,0.518051321903644,0.7374999999999999
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",02,0.46925666666666666,0.046581571749637916,6,0.42267509491702876,0.5158382384163046,0.7583333333333333
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",03,0.4821483333333333,0.05484036813029854,6,0.42730796520303477,0.5369887014636319,0.7791666666666666
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",04,0.46925666666666666,0.069643642255892,6,0.3996130244107747,0.5389003089225587,0.7583333333333333
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",05,0.5156666666666667,0.06162162726402692,6,0.4540450394026398,0.5772882939306936,0.8333333333333334
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",06,0.47183499999999995,0.06545108180924131,6,0.40638391819075864,0.5372860818092413,0.7624999999999998
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",07,0.4821483333333333,0.08440252044024908,6,0.3977458128930842,0.5665508537735824,0.7791666666666666
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",08,0.47957,0.1002570586043696,6,0.3793129413956304,0.5798270586043696,0.775
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",09,0.46667833333333325,0.08936073352802484,6,0.37731759980530843,0.5560390668613581,0.7541666666666665
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",10,0.42800333333333335,0.05505813351964145,6,0.3729451998136919,0.4830614668529748,0.6916666666666667
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",11,0.43573833333333334,0.05904327037577329,6,0.37669506295756006,0.4947816037091066,0.7041666666666666
CO0021121,COLORADO CITY METRO DISTRICT,0.4,0.6188,954499,"c(-104.807222, 37.951111)",12,0.4512083333333333,0.06665876819043887,6,0.38454956514289446,0.5178671015237721,0.7291666666666666
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",01,1.0380627833333333,0.048400131056038104,6,0.9896626522772952,1.0864629143893714,0.6777946127946128
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",02,1.0060398833333333,0.07098760868941613,6,0.9350522746439172,1.0770274920227494,0.656885521885522
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",03,1.0323388833333333,0.1033948148475235,6,0.9289440684858099,1.1357336981808568,0.6740572390572391
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",04,0.9425870999999999,0.16637652366502909,6,0.7762105763349708,1.108963623665029,0.6154545454545455
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",05,1.0212778333333332,0.09046136789241398,6,0.9308164654409192,1.1117392012257472,0.6668350168350168
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",06,0.8305327333333333,0.3558291912505587,6,0.47470354208277465,1.186361924583892,0.5422895622895624
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",07,1.106105,0.07938989370442562,6,1.0267151062955744,1.1854948937044254,0.7222222222222222
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",08,1.1808766666666666,0.08414125273055229,6,1.0967354139361143,1.2650179193972189,0.7710437710437711
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",09,1.214395,0.043470424732224545,6,1.1709245752677753,1.2578654247322245,0.7929292929292929
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",10,1.1477708666666666,0.06586563320417307,6,1.0819052334624935,1.2136364998708398,0.7494276094276094
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",11,1.0733085999999998,0.06318732815114118,6,1.0101212718488586,1.136495928151141,0.7008080808080808
CO0021156,JOHNSTOWN CENTRAL WWTF,0.99,1.5315299999999998,14990,"c(-104.871135, 40.333545)",12,0.9038089666666667,0.3487996397342272,6,0.5550093269324394,1.2526086064008939,0.5901346801346802
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",01,0.5442861666666666,0.03444522098298495,6,0.5098409456836817,0.5787313876496516,0.30594202898550726
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",02,0.5829611666666666,0.07365680572334554,6,0.5093043609433211,0.6566179723900122,0.32768115942028986
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",03,0.6066818333333333,0.07806706261776904,6,0.5286147707155642,0.6847488959511023,0.34101449275362317
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",04,0.6670664000000001,0.09122972618231405,5,0.575836673817686,0.7582961261823141,0.3749565217391305
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",05,0.7095573333333333,0.26539354992664504,6,0.4441637834066882,0.9749508832599783,0.3988405797101449
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",06,0.5953371666666667,0.09793092449766146,6,0.49740624216900525,0.6932680911643282,0.33463768115942033
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",07,0.5641393333333333,0.07046354333033975,6,0.49367579000299355,0.6346028766636731,0.3171014492753623
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",08,0.5943058333333333,0.033501272324594905,6,0.5608045610087384,0.6278071056579282,0.3340579710144928
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",09,0.5388716666666666,0.03337602456654575,6,0.5054956421001209,0.5722476912332124,0.30289855072463767
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",10,0.5164401666666666,0.04996035641753036,6,0.4664798102491362,0.566400523084197,0.29028985507246374
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",11,0.4909146666666666,0.049857260400734675,6,0.44105740626593193,0.5407719270674013,0.27594202898550724
CO0021164,LEADVILLE SANITATION DISTRICT,1.15,1.7790499999999998,916809,"c(-106.329611, 39.229139)",12,0.5200498333333333,0.04889515331161839,6,0.47115468002171496,0.5689449866449517,0.2923188405797102
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",01,0.8186865808333332,0.1049038661263004,6,0.7137827147070328,0.9235904469596337,0.3150054563492063
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",02,0.840061222,0.11631942009284704,6,0.723741801907153,0.956380642092847,0.32322976190476194
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",03,0.8540352729999999,0.10514498778709097,6,0.7488902852129089,0.959180260787091,0.3286065476190476
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",04,0.8575294303333332,0.10238864564344685,6,0.7551407846898863,0.95991807597678,0.329950992063492
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",05,0.8600154593333332,0.13206853775654082,6,0.7279469215767924,0.992083997089874,0.33090753968253966
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",06,0.9118536244999998,0.1481123419021071,6,0.7637412825978928,1.0599659664021068,0.35085327380952375
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",07,0.9984054383333333,0.1493155674672255,6,0.8490898708661078,1.1477210058005587,0.38415575396825397
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",08,0.9932407788333334,0.09876703799320959,6,0.8944737408401238,1.092007816826543,0.3821685515873016
CO0021245,BRUSH CITY OF,1.68,2.59896,3561852,"c(-103.622222, 40.299722)",09,0.9334169996666667,0.0835550231819658,6,0.8498619764847009,1.0169720228486325,0.3591501984126984
